"ID","Year","Quarter","CountryofAsylum","nationality","ethnicity","intentionmove","TotalAdult","TotalMinor","AppliedRefugee","documentation_id","Childinschool","Childvirtualed","disabilityacc_disabilityserv","medicalReceived","RiskYes","RiskReturn_medical","RiskStay_medical"
348,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
349,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"StronglyDisagree","Agree",0,0
350,2021,"Q4","Panama","venezuela",NA,"stay",4,1,"yes",1,"yes","no",0,"StronglyAgree","Undecided",0,0
351,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
352,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"","",0,"Disagree","Undecided",0,0
353,2021,"Q4","Panama","nicaragua",NA,"dontknow",3,1,"yes",1,"yes","yes",0,"","Agree",0,0
354,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
355,2021,"Q4","Panama","nicaragua",NA,"relocate",3,NA,"yes",0,"yes","yes",0,"Undecided","StronglyAgree",0,0
356,2021,"Q4","Panama","nicaragua",NA,"stay",3,NA,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
357,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
358,2021,"Q4","Panama","other",NA,"relocate",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
359,2021,"Q4","Panama","colombia",NA,"stay",2,2,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
360,2021,"Q4","Panama","nicaragua",NA,"stay",1,2,"yes",1,"no","",0,"","StronglyAgree",0,0
361,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"","Undecided",0,0
362,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
363,2021,"Q4","Panama","nicaragua",NA,"stay",NA,0,"yes",1,"","",0,"","StronglyAgree",0,0
364,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","Undecided",0,0
365,2021,"Q4","Panama","venezuela",NA,"stay",2,6,"yes",1,"yes","yes",0,"","StronglyDisagree",0,0
366,2021,"Q4","Panama","venezuela",NA,"dontknow",3,0,"",1,"","",0,"Agree","Agree",1,0
367,2021,"Q4","Panama","nicaragua",NA,"stay",4,NA,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
368,2021,"Q4","Panama","other",NA,"stay",2,3,"yes",1,"yes","no",1,"Disagree","StronglyAgree",1,0
369,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
370,2021,"Q4","Panama","other",NA,"stay",2,0,"no",0,"","",0,"StronglyAgree","Agree",0,0
371,2021,"Q4","Panama","other",NA,"stay",4,1,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
372,2021,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",1,"yes","yes",0,"","Agree",1,0
373,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"","StronglyAgree",0,0
374,2021,"Q4","Panama","nicaragua",NA,"relocate",2,0,"yes",1,"","",0,"StronglyAgree","Agree",1,0
375,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
376,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"Disagree","Undecided",0,0
377,2021,"Q4","Panama","nicaragua",NA,"dontknow",2,0,"yes",0,"","",0,"","StronglyAgree",0,0
378,2021,"Q4","Panama","colombia",NA,"relocate",4,1,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
379,2021,"Q4","Panama","nicaragua",NA,"stay",3,NA,"yes",1,"yes","yes",0,"","StronglyAgree",0,0
380,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"no","",0,"","StronglyAgree",1,0
381,2021,"Q4","Panama","other",NA,"stay",2,NA,"yes",1,"","",0,"StronglyAgree","Agree",0,0
382,2021,"Q4","Panama","other",NA,"stay",2,1,"yes",0,"no","",0,"StronglyAgree","StronglyAgree",0,0
383,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"Disagree","Agree",0,0
384,2021,"Q4","Panama","other",NA,"stay",3,2,"yes",1,"no","",0,"StronglyAgree","Agree",1,0
385,2021,"Q4","Panama","nicaragua",NA,"stay",2,3,"yes",0,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
386,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",1,"yes","yes",0,"","StronglyAgree",1,0
387,2021,"Q4","Panama","nicaragua",NA,"stay",1,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
388,2021,"Q4","Panama","colombia",NA,"stay",2,3,"yes",1,"yes","no",0,"StronglyAgree","Agree",0,0
389,2021,"Q4","Panama","colombia",NA,"stay",2,3,"yes",1,"yes","yes",0,"StronglyAgree","Agree",0,0
390,2021,"Q4","Panama","nicaragua",NA,"stay",3,1,"",1,"yes","yes",0,"StronglyAgree","StronglyDisagree",0,0
391,2021,"Q4","Panama","colombia",NA,"stay",2,2,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
392,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","Agree",0,0
393,2021,"Q4","Panama","venezuela",NA,"stay",3,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
394,2021,"Q4","Panama","colombia",NA,"stay",4,1,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
395,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",0,0
396,2021,"Q4","Panama","venezuela",NA,"dontknow",3,0,"yes",1,"","",0,"","Agree",0,0
397,2021,"Q4","Panama","other",NA,"stay",NA,0,"yes",1,"","",0,"Undecided","StronglyAgree",0,0
398,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"yes","yes",0,"Disagree","StronglyAgree",1,0
399,2021,"Q4","Panama","other",NA,"stay",4,NA,"yes",1,"yes","no",0,"StronglyAgree","Agree",0,0
400,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
401,2021,"Q4","Panama","other",NA,"stay",NA,1,"yes",1,"no","",0,"","StronglyAgree",1,0
402,2021,"Q4","Panama","venezuela",NA,"dontknow",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
403,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
404,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","Agree",0,0
405,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"no","",0,"","StronglyAgree",1,0
406,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",0,"","",0,"StronglyAgree","Undecided",0,0
407,2021,"Q4","Panama","venezuela",NA,"dontknow",2,2,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
408,2021,"Q4","Panama","colombia",NA,"stay",2,4,"yes",0,"yes","no",0,"StronglyAgree","Agree",1,0
409,2021,"Q4","Panama","venezuela",NA,"stay",NA,1,"yes",1,"yes","yes",0,"StronglyAgree","Undecided",0,0
410,2021,"Q4","Panama","other",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
411,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"Agree","StronglyAgree",1,0
412,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
413,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
414,2021,"Q4","Panama","other",NA,"dontknow",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
415,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",0,"","",0,"","StronglyAgree",1,0
416,2021,"Q4","Panama","other",NA,"stay",3,2,"yes",1,"yes","no",0,"StronglyAgree","Disagree",0,0
417,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyDisagree",0,0
418,2021,"Q4","Panama","venezuela",NA,"relocate",2,0,"yes",1,"","",0,"","Agree",0,0
419,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",0,"","",0,"","StronglyAgree",1,0
420,2021,"Q4","Panama","colombia",NA,"stay",2,NA,"no",1,"yes","no",0,"Undecided","StronglyAgree",1,0
421,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","Undecided",0,0
422,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
423,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
424,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
425,2021,"Q4","Panama","nicaragua",NA,"stay",3,1,"yes",1,"no","",0,"Agree","StronglyAgree",0,0
426,2021,"Q4","Panama","other",NA,"relocate",3,1,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
427,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","Agree",0,0
428,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
429,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"Undecided","Undecided",0,0
430,2021,"Q4","Panama","colombia",NA,"stay",4,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
431,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
432,2021,"Q4","Panama","other",NA,"dontknow",2,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
433,2021,"Q4","Panama","other",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","Agree",1,0
434,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",0,"","",0,"Disagree","StronglyAgree",1,0
435,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",0,"","",0,"","StronglyAgree",1,0
436,2021,"Q4","Panama","colombia",NA,"stay",2,3,"no",1,"yes","yes",0,"StronglyAgree","StronglyDisagree",0,0
437,2021,"Q4","Panama","venezuela",NA,"stay",NA,1,"yes",0,"yes","yes",0,"","StronglyAgree",1,0
438,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
439,2021,"Q4","Panama","other",NA,"dontknow",2,0,"yes",0,"","",0,"StronglyAgree","Agree",0,0
440,2021,"Q4","Panama","other",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
441,2021,"Q4","Panama","nicaragua",NA,"relocate",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
442,2021,"Q4","Panama","venezuela",NA,"stay",1,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
443,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
444,2021,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
445,2021,"Q4","Panama","nicaragua",NA,"stay",2,NA,"yes",0,"yes","no",0,"Undecided","StronglyAgree",1,0
446,2021,"Q4","Panama","other",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
447,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
448,2021,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
449,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
450,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",0,0
451,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"","Undecided",0,0
452,2021,"Q4","Panama","colombia",NA,"stay",NA,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
453,2021,"Q4","Panama","venezuela",NA,"stay",3,NA,"yes",1,"no","",0,"Undecided","Agree",0,0
454,2021,"Q4","Panama","nicaragua",NA,"stay",3,1,"yes",1,"yes","no",0,"","StronglyAgree",1,0
455,2021,"Q4","Panama","colombia",NA,"stay",2,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
456,2021,"Q4","Panama","nicaragua",NA,"stay",1,1,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
457,2021,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","Disagree",0,0
458,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","yes",0,"","Agree",1,0
459,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
460,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
461,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"Agree","StronglyAgree",0,0
462,2021,"Q4","Panama","venezuela",NA,"stay",2,2,"yes",1,"yes","yes",0,"","Agree",1,0
463,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"StronglyAgree","Agree",0,0
464,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
465,2021,"Q4","Panama","nicaragua",NA,"relocate",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
466,2021,"Q4","Panama","nicaragua",NA,"stay",1,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
467,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","Agree",0,0
468,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","Undecided",0,0
469,2021,"Q4","Panama","nicaragua",NA,"stay",1,1,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
470,2021,"Q4","Panama","other",NA,"stay",2,1,"yes",0,"","",0,"Undecided","Undecided",0,0
471,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
472,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
473,2021,"Q4","Panama","colombia",NA,"stay",1,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
474,2021,"Q4","Panama","other",NA,"stay",3,NA,"yes",1,"yes","no",0,"StronglyAgree","Agree",0,0
475,2021,"Q4","Panama","colombia",NA,"stay",1,0,"",1,"","",0,"StronglyAgree","StronglyAgree",1,0
476,2021,"Q4","Panama","nicaragua",NA,"stay",NA,1,"yes",1,"","",0,"","StronglyAgree",0,0
477,2021,"Q4","Panama","venezuela",NA,"stay",1,2,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
478,2021,"Q4","Panama","venezuela",NA,"stay",3,2,"yes",0,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
479,2021,"Q4","Panama","colombia",NA,"stay",2,3,"no",1,"yes","yes",0,"StronglyAgree","Undecided",0,0
480,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
481,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
482,2021,"Q4","Panama","other",NA,"stay",2,2,"yes",1,"yes","yes",0,"","StronglyAgree",0,0
483,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
484,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
485,2021,"Q4","Panama","other",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","StronglyDisagree",0,0
486,2021,"Q4","Panama","colombia",NA,"stay",3,2,"yes",1,"yes","dontknow",0,"Undecided","Undecided",0,0
487,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
488,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
489,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"","StronglyAgree",1,0
490,2021,"Q4","Panama","colombia",NA,"dontknow",1,0,"yes",1,"","",0,"","Undecided",0,0
491,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","no",0,"","StronglyAgree",1,0
492,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
493,2021,"Q4","Panama","nicaragua",NA,"stay",3,NA,"yes",1,"yes","yes",0,"Agree","StronglyAgree",1,0
494,2021,"Q4","Panama","colombia",NA,"relocate",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
495,2021,"Q4","Panama","colombia",NA,"stay",2,3,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
496,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"","",0,"StronglyAgree","Disagree",0,0
497,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
498,2021,"Q4","Panama","colombia",NA,"relocate",3,1,"yes",1,"yes","yes",0,"","StronglyAgree",0,0
499,2021,"Q4","Panama","nicaragua",NA,"stay",3,1,"yes",1,"yes","no",0,"","StronglyAgree",1,0
500,2021,"Q4","Panama","colombia",NA,"stay",NA,3,"yes",1,"yes","yes",0,"Disagree","StronglyAgree",1,0
501,2021,"Q4","Panama","nicaragua",NA,"dontknow",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
502,2021,"Q4","Panama","colombia",NA,"stay",NA,6,"",1,"yes","no",0,"Disagree","StronglyAgree",1,0
503,2021,"Q4","Panama","colombia",NA,"stay",4,NA,"yes",1,"yes","no",0,"Agree","StronglyAgree",1,0
504,2021,"Q4","Panama","other",NA,"dontknow",1,0,"yes",1,"","",0,"Undecided","StronglyAgree",1,0
505,2021,"Q4","Panama","colombia",NA,"stay",1,2,"yes",1,"yes","yes",0,"","Agree",0,0
506,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","Agree",0,0
507,2021,"Q4","Panama","venezuela",NA,"stay",1,2,"",0,"no","",0,"StronglyAgree","Agree",0,0
508,2021,"Q4","Panama","nicaragua",NA,"stay",3,0,"yes",1,"","",0,"","StronglyAgree",0,0
509,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",1,"yes","yes",0,"","StronglyAgree",1,0
510,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",1,"","",0,"","Agree",0,0
511,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",1,0
512,2021,"Q4","Panama","colombia",NA,"relocate",2,1,"yes",1,"no","",0,"StronglyAgree","Disagree",0,0
513,2021,"Q4","Panama","other",NA,"stay",3,0,"yes",1,"","",0,"Agree","StronglyAgree",0,0
514,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
515,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
516,2021,"Q4","Panama","nicaragua",NA,"relocate",3,1,"yes",1,"yes","yes",0,"","StronglyAgree",1,0
517,2021,"Q4","Panama","nicaragua",NA,"stay",3,NA,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",1,0
518,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
519,2021,"Q4","Panama","venezuela",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","Agree",1,0
520,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Agree",1,0
521,2021,"Q4","Panama","other",NA,"stay",2,0,"yes",0,"","",0,"Undecided","Undecided",0,0
522,2021,"Q4","Panama","other",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","StronglyAgree",0,0
523,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",0,"","",0,"","StronglyAgree",1,0
524,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Undecided",0,0
525,2021,"Q4","Panama","venezuela",NA,"stay",2,3,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
526,2021,"Q4","Panama","nicaragua",NA,"stay",4,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
527,2021,"Q4","Panama","nicaragua",NA,"stay",3,2,"yes",1,"yes","yes",0,"Disagree","StronglyAgree",1,0
528,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"yes","no",0,"Agree","StronglyAgree",1,0
529,2021,"Q4","Panama","colombia",NA,"stay",2,2,"yes",0,"yes","dontknow",0,"StronglyAgree","Agree",0,0
530,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
531,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
532,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",0,0
533,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
534,2021,"Q4","Panama","nicaragua",NA,"stay",1,1,"yes",1,"no","",0,"","StronglyAgree",1,0
535,2021,"Q4","Panama","venezuela",NA,"stay",2,NA,"no",1,"yes","no",0,"StronglyAgree","Disagree",0,0
536,2021,"Q4","Panama","nicaragua",NA,"stay",NA,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
537,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",0,0
538,2021,"Q4","Panama","colombia",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
539,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
540,2021,"Q4","Panama","colombia",NA,"stay",2,3,"yes",0,"yes","no",0,"","StronglyAgree",1,0
541,2021,"Q4","Panama","other",NA,"stay",6,1,"yes",1,"no","",0,"Undecided","StronglyAgree",0,0
542,2021,"Q4","Panama","nicaragua",NA,"stay",3,1,"yes",1,"yes","no",0,"","StronglyAgree",1,0
543,2021,"Q4","Panama","nicaragua",NA,"dontknow",1,0,"yes",0,"","",0,"","StronglyAgree",0,0
544,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",1,"yes","yes",0,"Disagree","StronglyAgree",0,0
545,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"yes","no",0,"StronglyAgree","Disagree",0,0
546,2021,"Q4","Panama","colombia",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Agree",0,0
547,2021,"Q4","Panama","venezuela",NA,"relocate",2,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
548,2021,"Q4","Panama","colombia",NA,"stay",3,3,"yes",0,"yes","yes",0,"StronglyAgree","Undecided",0,0
549,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","Agree",1,0
550,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","StronglyDisagree",0,0
551,2021,"Q4","Panama","venezuela",NA,"stay",4,1,"yes",1,"yes","yes",0,"StronglyAgree","Undecided",0,0
552,2021,"Q4","Panama","venezuela",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",1,0
553,2021,"Q4","Panama","nicaragua",NA,"stay",4,1,"yes",1,"yes","no",0,"StronglyAgree","StronglyAgree",1,0
554,2021,"Q4","Panama","colombia",NA,"stay",2,1,"yes",1,"no","",0,"","Agree",1,0
555,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",1,"yes","no",0,"","StronglyAgree",1,0
556,2021,"Q4","Panama","nicaragua",NA,"dontknow",NA,3,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",1,0
557,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
558,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
559,2021,"Q4","Panama","nicaragua",NA,"relocate",2,2,"yes",1,"yes","no",0,"","StronglyAgree",0,0
560,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",0,"","",0,"","Agree",0,0
561,2021,"Q4","Panama","venezuela",NA,"stay",2,3,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
562,2021,"Q4","Panama","nicaragua",NA,"stay",2,1,"yes",1,"yes","no",0,"","Undecided",0,0
563,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",0,"","",0,"","StronglyAgree",0,0
564,2021,"Q4","Panama","other",NA,"stay",2,2,"yes",1,"yes","yes",0,"","StronglyAgree",1,0
565,2021,"Q4","Panama","colombia",NA,"stay",2,0,"yes",0,"","",0,"StronglyAgree","Agree",0,0
566,2021,"Q4","Panama","venezuela",NA,"stay",3,3,"yes",0,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
567,2021,"Q4","Panama","colombia",NA,"relocate",2,1,"yes",0,"yes","no",0,"Agree","StronglyAgree",1,0
568,2021,"Q4","Panama","nicaragua",NA,"stay",3,0,"yes",0,"","",0,"Undecided","StronglyAgree",1,0
569,2021,"Q4","Panama","nicaragua",NA,"stay",2,2,"yes",1,"yes","no",0,"Undecided","StronglyAgree",1,0
570,2021,"Q4","Panama","venezuela",NA,"stay",2,1,"yes",1,"yes","yes",0,"","Agree",0,0
571,2021,"Q4","Panama","other",NA,"relocate",1,0,"yes",1,"","",0,"Agree","Undecided",0,0
572,2021,"Q4","Panama","nicaragua",NA,"stay",1,0,"yes",1,"","",0,"StronglyAgree","StronglyAgree",1,0
573,2021,"Q4","Panama","other",NA,"stay",1,0,"yes",1,"","",0,"","StronglyAgree",0,0
574,2021,"Q4","Panama","other",NA,"stay",2,0,"yes",1,"","",0,"StronglyAgree","Agree",0,0
575,2021,"Q4","Panama","nicaragua",NA,"stay",3,0,"yes",1,"","",0,"","Undecided",0,0
576,2021,"Q4","Panama","venezuela",NA,"stay",1,1,"yes",1,"yes","yes",0,"StronglyAgree","StronglyAgree",1,0
577,2021,"Q4","Panama","nicaragua",NA,"stay",3,4,"yes",1,"yes","no",0,"Agree","Undecided",0,0
578,2021,"Q4","Panama","nicaragua",NA,"stay",2,0,"yes",0,"","",0,"","Undecided",0,0
579,2021,"Q4","Panama","nicaragua",NA,"relocate",2,1,"yes",1,"no","",0,"StronglyAgree","StronglyAgree",0,0
580,2021,"Q4","Panama","nicaragua",NA,"stay",3,0,"yes",1,"","",0,"StronglyAgree","Disagree",0,0
